WS10M_lag1,PREC,RH,MIN_TEMP,MAX_TEMP,WD_sin,SURF_PRESSSURE,WD_cos,AVG_TEMP,WS10M_lag2,PREC_lag1,SL_PRESSURE,YEAR,MO,DY,WS10M
2.16,0.47,74.09,25.3,31.51,-0.8964864304,99.64,-0.4430711908,28.6,2.05,4.45,1010.2,2019,3,24,1.87
1.87,0.0,59.75,22.72,33.57,0.9723699204,99.57,0.2334453639,29.0,2.16,0.47,1009.8,2019,3,25,1.39
1.39,0.0,65.33,22.78,32.69,-0.6252426563,99.75,-0.7804304073,28.8,1.87,0.0,1011.8,2019,3,26,2.34
2.34,0.05,67.13,24.87,32.61,-0.9931706495,99.86,0.1166707371,28.9,1.39,0.0,1012.8,2019,3,27,2.02
2.02,0.39,69.15,24.69,32.69,-0.9135454576,99.82,-0.4067366431,29.4,2.34,0.05,1011.1,2019,3,28,2.12
2.12,0.01,70.01,23.91,32.23,-0.8668967489,99.65,-0.4984877398,28.9,2.02,0.39,1010.5,2019,3,29,2.22
2.22,0.96,73.83,24.55,31.96,-0.5835412114,99.68,-0.8120835269,28.9,2.12,0.01,1011.4,2019,3,30,2.97
2.97,0.7,72.91,25.07,32.1,-0.7804304073,99.73,-0.6252426563,28.9,2.22,0.96,1011.2,2019,3,31,2.91
2.91,0.1,71.41,25.0,32.11,-0.6626200482,99.72,-0.7489557208,28.9,2.97,0.7,1011.5,2019,4,1,2.81
2.81,0.01,71.89,24.34,32.52,-0.6520984038,99.66,-0.7581343362,28.9,2.91,0.1,1010.2,2019,4,2,2.71
2.71,0.86,69.89,24.64,33.13,-0.1339861854,99.63,-0.9909831997,29.2,2.81,0.01,1010.7,2019,4,3,2.98
2.98,1.06,67.22,24.33,32.77,-0.05930637358,99.78,-0.9982398279,29.5,2.71,0.86,1012.1,2019,4,4,3.16
3.16,0.15,70.2,24.82,32.42,-0.8508111094,99.8,-0.5254716511,29.6,2.98,1.06,1011.8,2019,4,5,2.18
2.18,0.07,69.31,25.77,32.35,-0.9967788785,99.73,-0.08019892433,29.1,3.16,0.15,1011.2,2019,4,6,2.13
2.13,0.13,74.54,25.8,31.87,-0.7156927337,99.66,-0.6984152854,29.9,2.18,0.07,1010.1,2019,4,7,2.57
2.57,0.14,75.03,26.08,31.91,-0.5195191119,99.57,-0.8544588301,30.1,2.13,0.13,1009.6,2019,4,8,3.55
3.55,0.11,71.47,26.38,32.49,-0.822144041,99.62,-0.5692795234,29.8,2.57,0.14,1010.5,2019,4,9,2.5
2.5,0.46,69.66,26.89,33.12,-0.875464527,99.62,-0.4832823833,29.8,3.55,0.11,1010.0,2019,4,10,1.89
1.89,4.75,76.9,26.6,30.31,-0.822144041,99.6,-0.5692795234,30.2,2.5,0.46,1009.8,2019,4,11,2.07
2.07,1.02,74.43,25.93,32.55,-0.7836934573,99.51,-0.6211477803,29.6,1.89,4.75,1009.3,2019,4,12,1.87
1.87,3.06,76.23,26.01,33.07,-0.5635260489,99.51,-0.8260982945,30.1,2.07,1.02,1009.6,2019,4,13,2.29
2.29,2.53,74.02,25.7,33.47,-0.4336590846,99.53,-0.9010770213,30.2,1.87,3.06,1009.8,2019,4,14,2.72
2.72,2.61,75.48,26.14,32.2,-0.6665324702,99.61,-0.7454759997,29.4,2.29,2.53,1010.4,2019,4,15,2.39
2.39,5.37,78.49,26.5,31.59,-0.7604059656,99.59,-0.6494480483,28.8,2.72,2.61,1010.0,2019,4,16,2.26
2.26,83.86,87.37,26.04,29.14,-0.6320293027,99.65,-0.7749444887,29.5,2.39,5.37,1010.6,2019,4,17,3.02
3.02,3.48,82.22,25.65,30.75,-0.3305143927,99.63,-0.9438009516,27.9,2.26,83.86,1009.9,2019,4,18,3.23
3.23,2.37,81.77,25.92,30.28,-0.1839513506,99.53,-0.9829353491,29.1,3.02,3.48,1009.5,2019,4,19,3.86
3.86,14.38,83.18,25.95,29.91,-0.3794561595,99.41,-0.9252097184,29.1,3.23,2.37,1007.4,2019,4,20,2.81
2.81,3.54,73.19,24.91,30.91,-0.8677654534,99.31,-0.496973961,28.8,3.86,14.38,1007.1,2019,4,21,2.13
2.13,8.55,79.77,26.11,30.41,-0.9025852843,99.32,-0.4305110968,28.8,2.81,3.54,1007.3,2019,4,22,2.27
2.27,7.86,83.27,25.87,29.33,-0.9677091705,99.44,-0.2520693582,28.8,2.13,8.55,1008.1,2019,4,23,2.3
2.3,3.91,76.4,26.07,31.88,-0.7996846585,99.48,0.6004202253,28.6,2.27,7.86,1008.9,2019,4,24,2.08
2.08,20.1,79.97,26.16,30.31,-0.9258705848,99.54,-0.3778407868,29.1,2.3,3.91,1009.0,2019,4,25,2.37
2.37,2.51,74.85,25.71,30.0,-0.0348994967,99.47,-0.999390827,27.4,2.08,20.1,1008.5,2019,4,26,1.22
1.22,3.32,76.51,25.19,31.86,-0.0488497698,99.43,-0.9988061373,29.0,2.37,2.51,1007.4,2019,4,27,3.08
3.08,7.92,83.6,25.83,30.67,-0.5692795234,99.43,-0.822144041,29.8,1.22,3.32,1007.8,2019,4,28,2.74
2.74,13.82,85.18,26.76,30.24,-0.8526401644,99.5,-0.5224985647,28.4,3.08,7.92,1008.0,2019,4,29,3.51
3.51,10.09,83.4,26.56,30.2,-0.9372819895,99.43,-0.3485720473,27.9,2.74,13.82,1008.4,2019,4,30,6.15
6.15,7.16,85.52,26.4,29.69,-0.875464527,99.39,-0.4832823833,29.4,3.51,10.09,1008.1,2019,5,1,6.28
6.28,7.24,86.58,27.14,29.73,-0.7749444887,99.4,-0.6320293027,29.5,6.15,7.16,1008.5,2019,5,2,5.97
5.97,7.19,88.26,26.85,29.57,-0.7592713073,99.54,-0.6507742173,28.8,6.28,7.24,1010.0,2019,5,3,6.64
6.64,3.01,83.56,26.23,29.81,-0.8241261886,99.68,-0.5664062369,29.1,5.97,7.19,1011.3,2019,5,4,4.61
4.61,0.52,83.81,26.54,29.82,-0.4786918579,99.73,-0.8779829754,29.3,6.64,3.01,1011.5,2019,5,5,4.17
4.17,0.02,81.36,25.71,30.32,-0.6197790318,99.63,-0.7847763705,29.4,4.61,0.52,1010.0,2019,5,6,4.48
4.48,0.18,82.19,25.61,30.05,-0.8348478633,99.63,-0.5504807401,29.5,4.17,0.02,1010.2,2019,5,7,5.37
5.37,0.08,79.34,26.65,30.3,-0.9612616959,99.62,-0.2756373558,30.6,4.48,0.18,1010.6,2019,5,8,5.6
5.6,0.08,79.72,25.81,30.16,-0.9515944039,99.47,-0.3073566178,30.5,5.37,0.08,1009.1,2019,5,9,5.07
5.07,0.08,78.92,26.03,30.66,-0.6717205893,99.48,-0.7408045963,30.1,5.6,0.08,1009.2,2019,5,10,4.53
4.53,0.16,82.5,25.85,30.53,-0.6507742173,99.62,-0.7592713073,29.9,5.07,0.08,1010.4,2019,5,11,4.33
4.33,0.42,84.75,26.17,30.04,-0.7604059656,99.56,-0.6494480483,28.8,4.53,0.16,1009.3,2019,5,12,5.06
5.06,0.29,82.68,26.24,30.31,-0.7836934573,99.51,-0.6211477803,29.9,4.33,0.42,1009.2,2019,5,13,5.33
5.33,0.28,82.58,26.56,30.59,-0.8980275758,99.45,-0.4399391699,29.1,5.06,0.29,1009.4,2019,5,14,5.24
5.24,0.2,82.98,26.72,30.62,-0.9003187714,99.53,-0.4352310994,29.0,5.33,0.28,1009.9,2019,5,15,4.87
4.87,1.61,84.98,26.77,29.87,-0.8489716876,99.6,-0.5284383347,29.6,5.24,0.2,1010.6,2019,5,16,5.18
5.18,1.44,86.2,26.74,29.2,-0.7782431485,99.57,-0.6279630576,28.9,4.87,1.61,1010.1,2019,5,17,4.47
4.47,1.93,85.57,26.34,29.56,-0.6896195437,99.51,-0.7241718614,29.4,5.18,1.44,1009.4,2019,5,18,4.81
4.81,2.56,82.09,25.3,30.18,-0.5735764364,99.53,-0.8191520443,29.1,4.47,1.93,1009.4,2019,5,19,4.35
4.35,2.16,82.99,26.31,30.16,-0.6794413043,99.57,-0.7337298645,29.8,4.81,2.56,1009.7,2019,5,20,4.41
4.41,2.42,80.25,26.16,30.32,-0.6347305132,99.62,-0.7727335735,29.6,4.35,2.16,1009.5,2019,5,21,4.64
4.64,4.11,79.67,25.55,30.99,-0.2923717047,99.56,-0.956304756,26.8,4.41,2.42,1009.4,2019,5,22,4.17
4.17,7.6,86.64,25.99,29.43,-0.4430711908,99.55,-0.8964864304,28.6,4.64,4.11,1009.9,2019,5,23,4.78
4.78,8.5,86.23,26.47,28.71,-0.6730125135,99.58,-0.739631095,27.6,4.17,7.6,1010.3,2019,5,24,4.19
4.19,5.18,85.37,26.29,28.93,-0.8415107819,99.53,-0.5402403205,27.7,4.78,8.5,1009.3,2019,5,25,5.16
5.16,0.99,84.51,25.87,30.05,-0.7156927337,99.4,-0.6984152854,27.9,4.19,5.18,1008.2,2019,5,26,4.53
4.53,0.86,85.12,26.27,29.97,-0.7466381823,99.32,-0.6652303547,29.2,5.16,0.99,1007.5,2019,5,27,4.2
4.2,1.95,86.59,26.73,30.21,-0.87630668,99.28,-0.4817536741,30.4,4.53,0.86,1006.7,2019,5,28,4.42
4.42,4.54,87.12,27.0,30.09,-0.813100761,99.25,-0.5821229702,30.4,4.2,1.95,1006.9,2019,5,29,5.25
5.25,5.27,83.1,26.44,29.62,-0.6059884003,99.33,-0.7954734809,29.3,4.42,4.54,1007.1,2019,5,30,5.0
5.0,0.84,83.14,26.27,29.25,-0.6347305132,99.43,-0.7727335735,29.0,5.25,5.27,1008.0,2019,5,31,6.31
6.31,0.39,80.75,25.81,29.6,-0.6481199011,99.47,-0.7615383075,28.6,5.0,0.84,1008.8,2019,6,1,5.82
5.82,0.87,79.64,26.37,30.48,-0.660001668,99.44,-0.7512641335,29.0,6.31,0.39,1008.7,2019,6,2,5.77
5.77,9.28,82.98,26.48,30.25,-0.8964864304,99.43,-0.4430711908,29.6,5.82,0.87,1007.9,2019,6,3,4.97
4.97,9.86,84.55,26.75,29.25,-0.9010770213,99.41,-0.4336590846,28.1,5.77,9.28,1007.7,2019,6,4,6.12
6.12,7.91,84.61,26.47,29.3,-0.7793379649,99.36,-0.6266038114,28.4,4.97,9.86,1007.3,2019,6,5,5.18
5.18,4.34,86.32,26.5,29.5,-0.6184083954,99.35,-0.7858568932,29.1,6.12,7.91,1007.4,2019,6,6,5.74
5.74,19.28,87.07,26.66,28.61,-0.6946583705,99.48,-0.7193398003,28.6,5.18,4.34,1008.7,2019,6,7,7.0
7.0,4.73,83.62,26.22,29.82,-0.6717205893,99.49,-0.7408045963,28.2,5.74,19.28,1008.7,2019,6,8,6.59
6.59,5.55,84.47,26.48,29.57,-0.6454576877,99.49,-0.7637960286,28.2,7.0,4.73,1009.0,2019,6,9,6.71
6.71,6.5,84.54,26.36,29.62,-0.6717205893,99.49,-0.7408045963,25.4,6.59,5.55,1008.9,2019,6,10,5.93
5.93,8.99,83.48,26.51,29.79,-0.7996846585,99.5,-0.6004202253,27.9,6.71,6.5,1008.9,2019,6,11,5.23
5.23,5.97,86.15,26.41,29.59,-0.9085081775,99.52,-0.4178670738,28.4,5.93,8.99,1009.4,2019,6,12,5.32
5.32,4.97,85.6,26.69,29.53,-0.9238795325,99.57,-0.3826834324,25.2,5.23,5.97,1009.4,2019,6,13,5.68
5.68,2.74,83.86,25.77,28.73,-0.5180270094,99.58,-0.8553642602,28.1,5.32,4.97,1009.4,2019,6,14,4.91
4.91,4.35,84.71,25.75,29.98,-0.7547095802,99.58,-0.656059029,27.6,5.68,2.74,1009.3,2019,6,15,4.39
4.39,1.54,85.73,26.52,29.67,-0.8191520443,99.59,-0.5735764364,28.8,4.91,4.35,1009.5,2019,6,16,5.54
5.54,0.77,83.89,26.91,29.4,-0.8201518759,99.65,-0.5721458734,29.6,4.39,1.54,1009.7,2019,6,17,6.23
6.23,1.14,84.91,26.76,29.12,-0.8729220773,99.54,-0.4878596591,30.2,5.54,0.77,1009.0,2019,6,18,6.53
6.53,0.82,85.52,26.61,29.24,-0.9366721892,99.45,-0.3502073813,30.6,6.23,1.14,1007.7,2019,6,19,6.62
6.62,2.4,81.62,25.87,28.2,-0.9690157314,99.56,-0.2469990127,29.4,6.53,0.82,1009.2,2019,6,20,7.25
7.25,3.46,83.46,25.76,28.82,-0.9631625668,99.47,-0.2689198206,29.6,6.62,2.4,1007.8,2019,6,21,6.82
6.82,1.71,82.8,26.51,29.24,-0.9859960371,99.4,-0.1667687467,27.5,7.25,3.46,1007.9,2019,6,22,7.68
7.68,1.51,84.29,26.24,29.17,-0.9245460336,99.32,-0.3810703764,27.6,6.82,1.71,1007.3,2019,6,23,5.99
5.99,3.58,86.81,26.54,29.33,-0.9271838546,99.35,-0.3746065934,28.6,7.68,1.51,1007.8,2019,6,24,5.77
5.77,3.09,86.17,26.55,29.09,-0.8405666035,99.5,-0.5417082103,29.6,5.99,3.58,1008.4,2019,6,25,5.73
5.73,0.17,83.88,26.18,29.12,-0.8580649057,99.56,-0.5135412521,29.8,5.77,3.09,1009.6,2019,6,26,5.28
5.28,0.11,81.53,26.1,30.06,-0.8633955506,99.49,-0.5045276238,29.7,5.73,0.17,1009.3,2019,6,27,5.81
5.81,0.07,79.11,25.75,30.28,-0.9271838546,99.48,-0.3746065934,29.7,5.28,0.11,1009.5,2019,6,28,5.57
5.57,0.07,76.44,25.88,30.54,-0.9396926208,99.49,-0.3420201433,29.9,5.81,0.07,1008.7,2019,6,29,5.75
5.75,0.11,80.41,26.24,29.87,-0.9711342799,99.47,-0.2385334576,29.4,5.57,0.07,1008.7,2019,6,30,6.06
6.06,0.35,84.55,26.06,29.62,-0.8471219214,99.43,-0.5313985795,29.6,5.75,0.11,1008.2,2019,7,1,5.7
5.7,1.04,83.39,26.32,29.56,-0.7337298645,99.49,-0.6794413043,30.1,6.06,0.35,1008.8,2019,7,2,6.54
6.54,1.55,84.37,26.27,29.11,-0.7682835236,99.54,-0.6401096995,29.1,5.7,1.04,1009.4,2019,7,3,5.42
5.42,0.42,82.52,25.86,29.75,-0.5735764364,99.53,-0.8191520443,29.2,6.54,1.55,1009.4,2019,7,4,5.47
5.47,0.45,83.76,26.17,29.1,-0.575005252,99.46,-0.8181497174,29.2,5.42,0.42,1008.8,2019,7,5,5.58
5.58,0.32,83.7,26.09,29.38,-0.725374371,99.47,-0.6883545757,30.0,5.47,0.45,1008.9,2019,7,6,5.14
5.14,0.11,82.49,26.15,29.74,-0.8405666035,99.53,-0.5417082103,29.9,5.58,0.32,1009.7,2019,7,7,4.51
4.51,0.21,81.93,25.7,30.25,-0.7107994739,99.6,-0.7033947028,28.9,5.14,0.11,1009.8,2019,7,8,4.59
4.59,10.34,86.08,25.89,29.01,-0.7144726796,99.6,-0.6996633405,27.1,4.51,0.21,1009.6,2019,7,9,4.61
4.61,5.93,82.01,24.8,29.2,-0.7954734809,99.57,-0.6059884003,27.9,4.59,10.34,1009.6,2019,7,10,4.78
4.78,1.61,81.01,25.69,29.37,-0.8517269341,99.6,-0.523985906,28.1,4.61,5.93,1010.2,2019,7,11,3.22
3.22,4.52,83.12,25.56,29.72,-0.842452397,99.63,-0.538770785,28.6,4.78,1.61,1010.7,2019,7,12,4.09
4.09,7.32,85.91,25.74,28.44,-0.557745109,99.69,-0.8300122851,26.2,3.22,4.52,1011.9,2019,7,13,4.76
4.76,5.24,85.16,25.54,28.91,-0.6896195437,99.67,-0.7241718614,27.4,4.09,7.32,1011.1,2019,7,14,4.37
4.37,4.11,84.93,25.04,28.45,-0.9483236552,99.55,-0.3173046564,27.7,4.76,5.24,1009.3,2019,7,15,4.95
4.95,2.69,83.54,25.57,28.62,-0.9774158943,99.49,-0.2113247965,28.9,4.37,4.11,1008.5,2019,7,16,5.61
5.61,5.06,81.49,26.02,29.02,-0.9727758782,99.4,-0.2317479035,29.6,4.95,2.69,1007.6,2019,7,17,7.62
7.62,12.86,83.79,25.53,28.25,-0.9939609555,99.24,-0.1097343111,28.2,5.61,5.06,1006.7,2019,7,18,8.82
8.82,9.07,87.04,25.37,26.94,-0.9991228301,99.22,-0.04187565373,28.1,7.62,12.86,1007.1,2019,7,19,8.36
8.36,3.02,85.49,25.14,27.84,-0.998889875,99.31,-0.04710645071,28.1,8.82,9.07,1007.6,2019,7,20,6.62
6.62,3.5,81.91,24.45,28.57,-0.9816271834,99.38,-0.1908089954,28.4,8.36,3.02,1007.6,2019,7,21,5.58
5.58,3.16,82.87,24.99,28.99,-0.98450318,99.35,-0.1753667261,28.4,6.62,3.5,1007.1,2019,7,22,5.49
5.49,0.6,82.2,24.64,29.08,-0.9578224948,99.39,-0.2873605198,28.1,5.58,3.16,1008.3,2019,7,23,4.67
4.67,0.91,83.94,24.47,29.12,-0.940880769,99.47,-0.3387379202,28.1,5.49,0.6,1009.1,2019,7,24,4.72
4.72,4.19,84.82,25.3,28.47,-0.8386705679,99.6,-0.544639035,28.2,4.67,0.91,1010.5,2019,7,25,5.57
5.57,1.57,84.77,25.08,28.24,-0.8290375726,99.59,-0.5591929035,28.3,4.72,4.19,1010.2,2019,7,26,4.81
4.81,0.2,85.19,24.68,28.44,-0.7682835236,99.53,-0.6401096995,28.7,5.57,1.57,1009.7,2019,7,27,3.96
3.96,0.06,83.26,24.9,29.44,-0.8729220773,99.53,-0.4878596591,28.9,4.81,0.2,1009.7,2019,7,28,4.78
4.78,0.06,83.54,24.82,29.17,-0.7558534692,99.58,-0.6547408137,28.9,3.96,0.06,1010.1,2019,7,29,4.79
4.79,0.05,82.88,24.9,29.05,-0.8181497174,99.62,-0.575005252,28.4,4.78,0.06,1010.2,2019,7,30,3.54
3.54,0.34,84.65,24.94,29.02,-0.8181497174,99.67,-0.575005252,28.5,4.79,0.05,1011.2,2019,7,31,3.89
3.89,1.2,87.75,25.79,27.87,-0.6613118653,99.69,-0.7501110696,29.5,3.54,0.34,1010.8,2019,8,1,5.51
5.51,0.4,85.67,25.84,28.85,-0.5120428649,99.68,-0.8589598969,28.8,3.89,1.2,1011.0,2019,8,2,5.73
5.73,0.1,84.5,25.83,29.35,-0.54317445,99.64,-0.8396198645,29.0,5.51,0.4,1010.648433,2019,8,3,5.61
5.61,1.47,82.75,26.0,29.5,-0.7095707365,99.62,-0.70463421,29.2,5.73,0.1,1010.0,2019,8,4,5.92
5.92,6.08,83.24,25.87,28.93,-0.7649214009,99.59,-0.6441236298,29.4,5.61,1.47,1009.6,2019,8,5,6.3
6.3,5.02,85.1,26.38,29.15,-0.7682835236,99.53,-0.6401096995,29.8,5.92,6.08,1009.4,2019,8,6,6.7
6.7,9.39,84.82,26.27,29.16,-0.6401096995,99.52,-0.7682835236,29.4,6.3,5.02,1008.8,2019,8,7,7.06
7.06,20.99,85.33,25.6,28.45,-0.8151277957,99.59,-0.5792811723,26.4,6.7,9.39,1009.7,2019,8,8,6.65
6.65,8.8,85.2,25.48,28.94,-0.9291325715,99.58,-0.3697467573,25.6,7.06,20.99,1009.5,2019,8,9,4.86
4.86,13.83,82.99,25.16,29.09,-0.981292664,99.57,-0.1925219665,26.5,6.65,8.8,1009.4,2019,8,10,5.61
5.61,10.96,84.06,24.52,28.53,-0.9998476952,99.55,0.01745240644,26.8,4.86,13.83,1009.0,2019,8,11,5.5
5.5,5.99,83.34,24.91,27.61,-0.9998157121,99.53,-0.0191974424,27.4,5.61,10.96,1008.5,2019,8,12,6.63
6.63,17.04,86.58,25.11,27.6,-0.9494254776,99.58,-0.313992456,27.7,5.5,5.99,1009.9,2019,8,13,6.37
6.37,8.81,86.82,24.91,27.57,-0.9857034691,99.66,-0.1684893796,27.7,6.63,17.04,1010.9,2019,8,14,5.67
5.67,0.66,85.88,25.26,28.07,-0.9719610006,99.65,-0.2351421131,28.4,6.37,8.81,1010.7,2019,8,15,4.35
4.35,4.93,86.83,25.3,28.4,-0.9149596678,99.57,-0.4035452964,28.6,5.67,0.66,1009.2,2019,8,16,4.56
4.56,4.84,82.11,24.26,26.87,-0.8686315144,99.59,-0.4954586684,28.2,4.35,4.93,1009.1,2019,8,17,4.62
4.62,4.05,82.56,23.35,28.53,-0.7705132428,99.58,-0.6374239897,28.2,4.56,4.84,1010.1,2019,8,18,4.53
4.53,6.28,85.33,24.78,28.72,-0.7372773368,99.64,-0.6755902076,28.1,4.62,4.05,1010.9,2019,8,19,4.55
4.55,6.0,86.13,25.17,28.41,-0.7716245834,99.64,-0.6360782203,27.9,4.53,6.28,1010.5,2019,8,20,5.79
5.79,8.52,82.19,25.42,28.91,-0.8386705679,99.61,-0.544639035,27.4,4.55,6.0,1010.5,2019,8,21,7.31
7.31,16.14,85.13,25.38,28.13,-0.8837656301,99.64,-0.4679298143,25.8,5.79,8.52,1011.0,2019,8,22,6.7
6.7,7.95,84.51,24.72,27.32,-0.8090169944,99.73,-0.5877852523,25.3,7.31,16.14,1011.6,2019,8,23,5.98
5.98,7.5,83.81,24.73,28.23,-0.7408045963,99.75,-0.6717205893,27.1,6.7,7.95,1010.8,2019,8,24,5.66
5.66,11.76,82.01,24.8,28.28,-0.791223533,99.75,-0.6115270402,27.4,5.98,7.5,1010.8,2019,8,25,6.41
6.41,5.86,80.66,24.34,27.84,-0.7384553406,99.77,-0.6743023876,26.2,5.66,11.76,1011.2,2019,8,26,6.58
6.58,6.78,84.78,24.81,27.69,-0.8571673007,99.68,-0.5150380749,27.2,6.41,5.86,1010.2,2019,8,27,5.6
5.6,6.48,85.4,25.41,28.65,-0.8917975296,99.62,-0.4524347093,27.6,6.58,6.78,1010.3,2019,8,28,5.4
5.4,23.7,85.04,25.18,27.92,-0.9265286309,99.69,-0.3762242631,27.4,5.6,6.48,1010.1,2019,8,29,6.13
6.13,8.26,84.44,24.9,27.85,-0.9384930228,99.48,-0.345298199,27.6,5.4,23.7,1008.3,2019,8,30,5.96
5.96,5.96,84.7,25.71,28.41,-0.8329212407,99.4,-0.5533915492,28.1,6.13,8.26,1008.0,2019,8,31,6.79
6.79,10.48,87.89,25.57,28.09,-0.629320391,99.51,-0.7771459615,27.6,5.96,5.96,1009.3,2019,9,1,5.76
5.76,3.51,85.56,25.26,28.67,-0.7325428988,99.62,-0.680720869,27.7,6.79,10.48,1010.2,2019,9,2,5.11
5.11,1.67,86.51,25.44,28.0,-0.7144726796,99.57,-0.6996633405,28.4,5.76,3.51,1009.7,2019,9,3,5.42
5.42,2.7,86.18,25.61,28.22,-0.7241718614,99.53,-0.6896195437,28.3,5.11,1.67,1009.8,2019,9,4,5.63
5.63,4.73,85.18,25.46,28.67,-0.7337298645,99.56,-0.6794413043,28.7,5.42,2.7,1009.1,2019,9,5,5.35
5.35,2.96,86.57,25.28,28.93,-0.8038568606,99.54,-0.5948227868,28.5,5.63,4.73,1009.0,2019,9,6,5.41
5.41,1.17,86.98,25.81,28.91,-0.9177546257,99.59,-0.3971478906,29.2,5.35,2.96,1010.2,2019,9,7,5.41
5.41,0.61,85.31,25.6,29.23,-0.9925461516,99.66,-0.1218693434,29.2,5.41,1.17,1010.5,2019,9,8,4.67
4.67,1.19,80.23,25.31,29.73,-0.9939609555,99.57,-0.1097343111,29.2,5.41,0.61,1009.4,2019,9,9,4.51
4.51,4.04,85.89,25.39,28.59,-0.9650164945,99.53,-0.2621891786,28.9,4.67,1.19,1009.1,2019,9,10,4.47
4.47,22.52,87.88,25.71,28.24,-0.8703556959,99.68,-0.4924235601,27.8,4.51,4.04,1010.9,2019,9,11,5.13
5.13,10.08,86.2,24.69,27.85,-0.6347305132,99.86,-0.7727335735,25.5,4.47,22.52,1012.2,2019,9,12,4.16
4.16,5.1,84.7,24.72,28.5,-0.8480480962,99.85,-0.5299192642,27.3,5.13,10.08,1012.2,2019,9,13,3.6
3.6,9.66,85.03,24.71,28.11,-0.6032079877,99.76,-0.7975839288,27.2,4.16,5.1,1011.5,2019,9,14,4.14
4.14,30.17,88.33,25.11,27.59,-0.6870875108,99.71,-0.726574671,26.4,3.6,9.66,1011.3,2019,9,15,4.92
4.92,29.38,86.73,25.04,27.36,-0.7349145951,99.63,-0.6781596699,25.4,4.14,30.17,1010.1,2019,9,16,5.04
5.04,9.85,87.53,25.14,28.14,-0.8017756442,99.5,-0.597625147,26.6,4.92,29.38,1009.2,2019,9,17,5.67
5.67,4.5,86.54,25.36,28.77,-0.6743023876,99.57,-0.7384553406,28.0,5.04,9.85,1009.6,2019,9,18,6.18
6.18,12.18,87.48,24.63,28.44,-0.6414496316,99.65,-0.7671651518,27.8,5.67,4.5,1010.3,2019,9,19,5.97
5.97,5.19,81.87,24.21,27.11,-0.6225146366,99.67,-0.7826081569,27.4,6.18,12.18,1009.5,2019,9,20,4.06
4.06,3.26,86.79,24.68,28.13,-0.7095707365,99.54,-0.70463421,27.1,5.97,5.19,1008.8,2019,9,21,4.08
4.08,20.75,89.57,25.04,27.51,-0.6717205893,99.56,-0.7408045963,26.4,4.06,3.26,1009.0,2019,9,22,4.72
4.72,42.05,88.64,25.12,27.82,-0.7826081569,99.59,-0.6225146366,26.2,4.08,20.75,1010.0,2019,9,23,6.19
6.19,39.2,87.65,24.87,27.64,-0.5877852523,99.61,-0.8090169944,24.4,4.72,42.05,1010.6,2019,9,24,6.04
6.04,23.33,89.82,24.5,27.31,-0.3469356516,99.69,-0.9378889346,25.4,6.19,39.2,1012.2,2019,9,25,4.37
4.37,2.83,84.47,24.04,28.59,-0.4725507649,99.88,-0.8813034521,26.2,6.04,23.33,1013.0,2019,9,26,3.19
3.19,5.65,79.23,24.98,28.74,-0.3338068592,99.92,0.9426414911,28.1,4.37,2.83,1013.6,2019,9,27,1.65
1.65,7.32,79.19,24.29,29.98,0.9526614813,99.78,0.3040330609,26.8,3.19,5.65,1012.3,2019,9,28,2.3
2.3,14.57,82.08,23.8,28.36,0.001745328366,99.81,-0.9999984769,25.6,1.65,7.32,1011.7,2019,9,29,1.81
1.81,2.39,83.12,23.79,29.07,-0.04710645071,99.79,-0.998889875,27.1,2.3,14.57,1012.2,2019,9,30,2.65
2.65,3.44,85.43,23.89,28.6,-0.6266038114,99.81,-0.7793379649,26.6,1.81,2.39,1012.2,2019,10,1,2.75
2.75,2.14,82.71,24.67,29.44,-0.6639262127,99.75,-0.7477980905,26.2,2.65,3.44,1010.9,2019,10,2,1.51
1.51,13.91,82.28,24.73,30.16,-0.6678325555,99.68,-0.7443115462,27.1,2.75,2.14,1011.3,2019,10,3,2.21
2.21,21.38,86.65,24.99,27.67,-0.8796485729,99.69,-0.4756242091,26.8,1.51,13.91,1011.3,2019,10,4,3.68
3.68,15.44,86.07,24.61,27.97,-0.5135412521,99.63,-0.8580649057,27.2,2.21,21.38,1010.6,2019,10,5,3.47
3.47,15.9,85.37,24.53,27.87,-0.4555449072,99.7,-0.8902128046,26.9,3.68,15.44,1011.0,2019,10,6,3.33
3.33,13.86,84.16,24.0,28.41,-0.8319541221,99.7,-0.5548444274,26.1,3.47,15.9,1011.1,2019,10,7,3.2
3.2,12.65,86.44,24.73,27.8,-0.9612616959,99.65,-0.2756373558,26.7,3.33,13.86,1010.6,2019,10,8,3.08
3.08,7.9,87.94,25.37,27.7,-0.9205048535,99.61,-0.3907311285,27.6,3.2,12.65,1010.0,2019,10,9,2.55
2.55,9.31,89.01,24.79,26.94,-0.4352310994,99.64,-0.9003187714,28.2,3.08,7.9,1010.4,2019,10,10,3.44
3.44,20.99,88.21,24.53,27.74,-0.6626200482,99.61,-0.7489557208,26.3,2.55,9.31,1010.4,2019,10,11,3.08
3.08,5.96,85.3,24.64,28.68,-0.5891963574,99.58,-0.8079898839,26.9,3.44,20.99,1009.9,2019,10,12,2.41
2.41,14.39,85.72,25.07,28.7,-0.9999451694,99.59,-0.01047178412,27.1,3.08,5.96,1010.3,2019,10,13,2.57
