WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,WS10M,XGB_LSTM_random
2.2,72.41,24.05,0.15,0.8377187166,0.019999999999996,28.8,0.546101961,74.02,0,31.75,1010.6,2.0,1.99,2.1609242289429664
1.99,73.3,24.29,0.04,0.4178670738,-0.0100000000000051,29.4,-0.9085081775,72.41,0,31.54,1010.5,2.0,2.05,2.1141724717853547
2.05,76.06,25.72,1.99,-0.9316912276,-0.0300000000000011,29.6,-0.3632512305,73.3,0,31.11,1010.4,5.0,1.35,1.9495421370299102
1.35,83.72,26.45,3.77,-0.9232102171,0.0500000000000113,29.0,-0.3842953227,76.06,0,29.71,1010.5,5.0,2.22,2.3009312058297633
2.22,81.86,26.03,6.39,-0.8280603346,-0.0600000000000022,28.9,-0.5606389946,83.72,0,30.32,1010.6,4.0,2.36,2.5092303214420735
2.36,82.88,25.8,5.35,-0.6858183529,-0.1200000000000045,28.4,-0.7277727577,81.86,0,29.27,1010.1,5.0,1.84,2.5034255133579255
1.84,79.66,25.23,0.31,-0.6743023876,0.0300000000000011,29.1,-0.7384553406,82.88,0,30.97,1009.1,3.0,2.07,2.2148402496579647
2.07,77.79,25.76,0.19,-0.7975839288,0.0699999999999931,29.5,-0.6032079877,79.66,0,31.34,1009.4,2.0,1.58,2.127570619055009
1.58,81.43,25.6,0.23,-0.4863353804,-0.1299999999999954,29.9,-0.873772223,77.79,0,31.04,1009.8,3.0,2.69,2.7611587776874544
2.69,82.08,25.93,1.07,-0.6320293027,-0.1400000000000005,29.9,-0.7749444887,81.43,0,30.24,1008.2,4.0,3.65,3.2462561517555235
3.65,80.33,26.63,5.76,-0.7313537016,-0.0499999999999971,29.5,-0.6819983601,82.08,0,30.57,1006.9,5.0,3.56,3.3164372274103107
3.56,82.42,26.19,5.11,-0.8007313709,0.019999999999996,28.9,-0.5990235985,80.33,0,30.14,1007.1,5.0,2.84,2.9997565796962977
2.84,83.95,26.77,3.38,-0.882126866,-0.0099999999999909,28.2,-0.4710118812,82.42,0,30.01,1006.9,4.0,2.12,2.5667141782173397
2.12,84.57,26.93,6.39,-0.5343523494,0.1099999999999994,29.6,-0.8452618332,83.95,0,29.7,1007.5,5.0,1.88,2.6184752474377633
1.88,86.58,25.76,12.51,-0.4617486132,0.0999999999999943,29.4,-0.8870108332,84.57,0,29.05,1008.2,6.0,2.24,2.5953342023119927
2.24,75.01,25.23,21.86,-0.930417568,0.0,27.6,-0.3665012267,86.58,0,30.51,1008.7,5.0,1.43,1.3637371409766197
1.43,75.58,25.3,9.98,0.8870108332,-0.0499999999999971,28.2,-0.4617486132,75.01,0,31.81,1008.1,5.0,2.14,1.9793641546993732
2.14,78.0,25.46,14.49,0.4893824517,0.039999999999992,28.8,-0.8720692724,75.58,0,31.46,1008.4,5.0,2.01,2.034230554127097
2.01,80.88,25.65,32.27,-0.2215484976,-0.0299999999999869,28.4,-0.9751493543,78.0,0,30.13,1008.8,6.0,1.69,2.0642240629686834
1.69,79.94,26.14,10.99,-0.1942343512,-0.0900000000000034,27.7,-0.9809551553,80.88,0,31.26,1008.5,6.0,2.88,2.1317049756095887
2.88,85.75,26.07,36.8,-0.4162807923,0.0300000000000011,28.8,-0.909236109,79.94,1,29.4,1007.5,6.0,3.76,3.0799980663406847
3.76,83.2,25.9,8.52,-0.8443279255,0.1299999999999954,27.9,-0.535826795,85.75,1,29.74,1007.9,7.0,3.55,3.4165159208287714
3.55,85.12,26.01,13.94,-0.9372819895,0.0699999999999931,28.0,-0.3485720473,83.2,1,29.1,1009.0,7.0,4.48,4.025388056717182
4.48,85.32,25.5,38.15,-0.9933727656,-0.039999999999992,28.3,0.1149371505,85.12,1,27.53,1009.5,7.0,4.25,4.894479223823166
4.25,85.17,25.47,30.86,-0.9348256764,-0.0799999999999983,25.6,-0.3551069624,85.32,1,27.07,1008.9,7.0,4.75,5.276822517353439
4.75,83.61,25.46,5.49,-0.875464527,-0.0300000000000011,28.4,-0.4832823833,85.17,1,29.32,1008.7,7.0,4.5,4.674526342147112
4.5,81.2,25.78,14.67,-0.98450318,-0.0400000000000062,28.8,0.1753667261,83.61,1,29.64,1008.1,7.0,4.79,4.542557705847168
4.79,82.46,25.9,5.07,-0.9218631516,-0.0099999999999909,29.1,0.3875155865,81.2,1,29.02,1008.0,7.0,3.68,4.317734299855441
3.68,81.73,25.7,13.04,-0.9985366703,0.0799999999999983,28.6,0.05407881298,82.46,1,29.32,1007.7,8.0,3.51,3.1643493318530083
3.51,82.82,25.57,10.46,-0.9668233886,-0.0600000000000022,27.9,-0.2554457579,81.73,1,29.09,1008.0,6.0,3.88,3.5860490985542057
3.88,83.83,26.23,3.18,-0.8201518759,0.1400000000000005,29.1,-0.5721458734,82.82,1,29.2,1007.7,7.0,5.52,5.047310246957183
5.52,84.32,26.44,7.44,-0.7277727577,0.0600000000000022,28.5,-0.6858183529,83.83,1,29.71,1009.0,5.0,6.71,5.89238331752339
6.71,86.51,26.59,5.19,-0.8329212407,0.0099999999999909,29.5,-0.5533915492,84.32,1,28.9,1010.3,5.0,6.74,6.469017470255089
6.74,86.27,27.28,3.8,-0.8964864304,-0.0899999999999892,29.2,-0.4430711908,86.51,1,29.53,1010.7,7.0,6.44,6.416344172746181
6.44,88.29,27.07,2.19,-0.9521293927,-0.0100000000000051,29.7,-0.305695305,86.27,1,29.68,1009.7,5.0,5.6,5.823195253395038
5.6,87.35,27.01,1.75,-0.9342044743,0.0699999999999931,29.7,-0.3567379993,88.29,1,29.84,1009.8,4.0,3.54,4.400959142846585
3.54,85.84,26.59,3.33,-0.7205511117,0.0300000000000011,30.6,-0.6934018283,87.35,1,30.0,1010.1,5.0,3.88,3.7309433065218927
3.88,83.58,26.26,5.34,-0.4493189986,0.1099999999999994,29.9,-0.8933713883,85.84,1,30.2,1010.8,4.0,4.27,4.172193200237084
4.27,88.0,25.8,4.9,-0.54317445,-0.0299999999999869,29.3,-0.8396198645,83.58,1,28.91,1011.6,5.0,4.73,4.738934536506176
4.73,88.25,26.16,5.45,-0.6781596699,-0.0700000000000073,28.1,-0.7349145951,88.0,1,28.93,1010.9,6.0,4.64,4.896190192484301
4.64,88.36,26.24,4.71,-0.7033947028,0.0499999999999971,27.2,-0.7107994739,88.25,1,28.84,1010.3,5.0,4.84,4.709568317294717
4.84,87.11,26.04,1.37,-0.4802234974,0.0600000000000022,28.1,-0.8771461637,88.36,1,29.51,1011.6,3.0,4.68,4.60277544159351
4.68,86.03,25.53,2.06,-0.4939418666,0.0400000000000062,29.0,-0.8694949295,87.11,1,29.45,1011.9,4.0,3.66,4.235673492012834
3.66,87.21,25.11,0.57,-0.557745109,0.0,28.9,-0.8300122851,86.03,1,29.42,1011.8,3.0,3.96,3.8431685212340594
3.96,88.39,25.54,0.25,-0.7727335735,0.019999999999996,29.3,-0.6347305132,87.21,1,29.05,1011.7,5.0,4.45,4.436822557775736
4.45,86.63,26.27,0.69,-0.9552783621,-0.019999999999996,30.4,-0.29570805,88.39,1,29.64,1012.3,4.0,5.0,5.030718129029751
5.0,85.05,26.54,1.15,-0.9735789029,-0.1700000000000017,30.1,-0.2283508701,86.63,1,29.66,1012.1,5.0,4.88,5.107040614654541
4.88,84.27,26.84,0.83,-0.9702957263,-0.1500000000000056,30.4,-0.2419218956,85.05,1,30.21,1010.0,5.0,4.54,4.853405007678032
4.54,85.59,26.85,1.93,-0.7144726796,0.0400000000000062,30.4,-0.6996633405,84.27,1,30.09,1009.1,5.0,3.59,4.331918953783155
3.59,88.27,26.64,10.27,-0.7637960286,0.0799999999999983,29.9,-0.6454576877,85.59,1,28.77,1009.4,6.0,3.85,3.9038184467024983
3.85,83.57,25.76,5.77,-0.7933533403,0.039999999999992,28.9,-0.608761429,88.27,1,29.12,1009.8,4.0,4.19,4.049442510883689
4.19,84.77,25.41,12.56,-0.9245460336,-0.0300000000000011,29.4,-0.3810703764,83.57,1,29.57,1009.5,6.0,5.97,5.020673600080192
5.97,87.77,26.69,8.23,-0.8651514206,-0.019999999999996,29.1,-0.5015107372,84.77,1,29.14,1009.6,5.0,5.9,5.964468269911647
5.9,86.2,26.48,2.6,-0.8694949295,0.019999999999996,29.6,-0.4939418666,87.77,1,28.81,1010.0,6.0,6.14,6.232137691895962
6.14,84.4,26.17,2.65,-0.8589598969,0.0200000000000102,30.1,-0.5120428649,86.2,1,29.04,1009.8,6.0,6.47,6.218226838242626
6.47,84.99,26.44,6.51,-0.8933713883,-0.0499999999999971,29.5,-0.4493189986,84.4,1,29.21,1009.8,7.0,6.6,6.589302883955002
6.6,86.18,26.59,4.82,-0.9505157316,-0.0400000000000062,29.2,-0.3106764296,84.99,1,28.94,1009.4,6.0,5.87,6.392700290932178
5.87,84.11,26.66,6.02,-0.9177546257,0.019999999999996,29.6,-0.3971478906,86.18,1,29.15,1009.0,6.0,7.62,6.095587182012272
7.62,84.12,26.32,5.18,-0.9414705448,0.0200000000000102,29.6,-0.3370952584,84.11,1,29.13,1009.3,6.0,6.79,6.872292234999657
6.79,86.49,26.53,4.09,-0.8987940463,-0.1000000000000085,29.5,-0.4383711468,84.12,1,29.12,1009.6,5.0,6.31,6.562169008477211
6.31,86.42,26.6,4.81,-0.9316912276,-0.039999999999992,28.6,-0.3632512305,86.49,1,28.81,1008.9,5.0,5.86,6.168521381329679
5.86,87.09,26.47,5.14,-0.9366721892,-0.0200000000000102,27.6,-0.3502073813,86.42,1,28.81,1008.3,8.0,5.76,5.993106622363865
5.76,87.74,26.71,9.1,-0.9432226579,0.0100000000000051,28.0,-0.3321611319,87.09,1,28.97,1008.0,7.0,6.22,6.06811125491035
6.22,90.2,26.46,13.81,-0.9048270525,0.0600000000000022,27.9,-0.4257792916,87.74,1,28.45,1008.1,7.0,6.21,6.244017345088053
6.21,84.33,25.93,4.56,-0.9654726309,0.1299999999999954,28.9,-0.2605045086,90.2,1,28.96,1009.1,5.0,5.0,5.352147437614178
5.0,90.56,25.94,1.56,-0.9384930228,-0.0900000000000034,29.9,-0.345298199,84.33,1,28.61,1009.6,5.0,4.78,5.2229541617428366
4.78,85.8,26.7,1.54,-0.9568135841,0.0100000000000051,30.2,-0.2907021936,90.56,1,29.21,1009.2,4.0,6.29,5.37586736921525
6.29,87.36,26.25,1.77,-0.9271838546,0.0499999999999971,30.1,-0.3746065934,85.8,1,28.31,1009.0,7.0,6.43,6.344081984338093
6.43,85.94,26.02,3.4,-0.9466492601,-0.019999999999996,29.6,-0.3222656952,87.36,1,28.72,1009.9,7.0,6.56,6.445138504110337
6.56,88.23,25.72,1.74,-0.873772223,-0.1200000000000045,29.6,-0.4863353804,85.94,1,28.46,1009.0,6.0,5.24,6.532664948308301
5.24,86.11,26.04,2.22,-0.7815204724,-0.039999999999992,29.1,-0.6238795967,88.23,1,29.08,1007.6,6.0,5.36,5.341601394758582
5.36,85.37,26.21,2.2,-0.7384553406,0.0699999999999931,28.3,-0.6743023876,86.11,1,29.07,1007.3,6.0,5.53,5.540046315096665
5.53,86.46,25.97,3.63,-0.6730125135,-0.0099999999999909,28.8,-0.739631095,85.37,1,29.38,1008.4,6.0,4.72,5.284148403414584
4.72,87.52,26.3,2.74,-0.8079898839,0.019999999999996,28.9,-0.5891963574,86.46,1,28.99,1008.7,5.0,5.91,4.8928048959272505
5.91,87.67,25.7,3.75,-0.8878153851,0.0,29.2,-0.4601997848,87.52,1,28.72,1008.8,4.0,5.23,5.696935995955109
5.23,88.52,25.79,6.13,-0.8878153851,0.0,28.8,-0.4601997848,87.67,1,27.86,1007.3,6.0,6.74,5.864221075043059
6.74,86.0,25.36,5.81,-0.9432226579,0.0499999999999971,28.3,-0.3321611319,88.52,1,27.86,1009.3,5.0,6.31,6.2473944518404005
6.31,86.35,25.49,6.48,-0.9191353393,0.0600000000000022,27.9,-0.3939419096,86.0,1,28.18,1009.8,5.0,6.0,5.856844437989283
6.0,87.83,25.38,5.64,-0.8813034521,0.0699999999999931,28.0,-0.4725507649,86.35,1,28.45,1010.2,6.0,4.83,5.420111641083717
4.83,88.07,25.65,11.26,-0.8987940463,0.0500000000000113,28.6,-0.4383711468,87.83,1,27.83,1011.1,6.0,5.22,5.315380864344501
5.22,89.95,25.72,10.03,-0.8949343616,-0.0400000000000062,28.4,-0.4461978131,88.07,1,28.23,1011.2,6.0,5.04,5.684477720143407
5.04,89.33,25.95,4.65,-0.8329212407,0.0,29.6,-0.5533915492,89.95,1,28.28,1010.6,6.0,4.8,5.215384861141014
4.8,87.8,25.69,11.8,-0.8933713883,0.019999999999996,28.8,-0.4493189986,89.33,1,27.39,1010.6,8.0,5.44,5.395453563011742
5.44,86.95,24.86,4.01,-0.9859960371,0.0,28.0,-0.1667687467,87.8,1,26.5,1009.4,7.0,6.51,6.152907208562851
6.51,86.7,25.36,15.66,-0.9617413095,-0.1499999999999914,28.4,-0.2739592187,86.95,1,28.09,1009.7,7.0,7.38,7.115556421667862
7.38,87.6,25.24,15.67,-0.9291325715,-0.0500000000000113,27.6,-0.3697467573,86.7,1,27.41,1008.7,7.0,6.76,7.101125953974247
6.76,87.8,24.99,2.46,-0.9690157314,0.0800000000000125,26.9,-0.2469990127,87.6,1,28.12,1008.8,6.0,5.25,5.5327594838469025
5.25,88.36,24.57,5.35,-0.9871362651,0.1299999999999954,27.7,-0.1598811877,87.8,1,28.08,1010.0,5.0,4.37,4.535603566329717
4.37,87.22,25.13,2.47,-0.9515944039,0.019999999999996,27.9,-0.3073566178,88.36,1,28.27,1011.6,4.0,4.52,4.417027324155945
4.52,84.0,24.84,0.51,-0.9953961984,-0.1899999999999977,29.0,-0.09584575252,87.22,1,29.69,1011.3,7.0,2.9,3.3091741441649916
2.9,89.28,25.16,2.42,-0.9862856015,-0.019999999999996,28.8,-0.1650476059,84.0,1,28.03,1010.1,7.0,4.57,3.2985464552785158
4.57,88.38,25.3,1.09,-0.9329535348,0.019999999999996,28.9,-0.3599968081,89.28,1,28.05,1009.6,7.0,4.02,4.724654469294643
4.02,89.42,25.08,0.89,-0.7205511117,0.0100000000000051,29.4,-0.6934018283,88.38,1,28.85,1009.5,4.0,4.36,4.37093408402977
4.36,87.41,25.39,2.62,-0.8517269341,0.0799999999999983,28.2,-0.523985906,89.42,1,28.9,1009.5,4.0,5.13,4.394073455419302
5.13,85.1,24.65,0.9,-0.9284858269,0.0699999999999931,29.1,-0.3713678356,87.41,1,28.72,1010.4,5.0,5.3,5.167815626443267
5.3,86.98,25.55,1.48,-0.9156625933,-0.039999999999992,29.7,-0.4019477767,85.1,1,28.21,1011.0,5.0,4.62,5.5363410862400055
4.62,88.3,25.72,1.24,-0.8878153851,-0.0799999999999983,29.4,-0.4601997848,86.98,1,28.35,1010.5,5.0,5.37,5.022808355588436
5.37,89.05,25.83,0.58,-0.8941542368,-0.0100000000000051,29.5,-0.4477590878,88.3,1,28.54,1009.8,4.0,5.5,5.425605101471096
5.5,89.48,26.06,1.95,-0.9149596678,0.0499999999999971,29.4,-0.4035452964,89.05,1,28.13,1009.9,3.0,6.78,5.960685493512392
6.78,87.73,25.82,3.48,-0.9085081775,-0.0499999999999971,29.3,-0.4178670738,89.48,1,28.4,1010.2,4.0,6.83,6.663278542077446
6.83,88.16,25.7,3.3,-0.9128341772,-0.0600000000000022,29.4,-0.4083304604,87.73,1,28.15,1009.2,4.0,6.13,6.498724727380752
6.13,87.46,25.75,0.67,-0.9170600744,0.0999999999999943,29.4,-0.3987490689,88.16,1,28.53,1008.7,3.0,5.77,5.86621741397652
5.77,87.03,25.64,0.26,-0.9685831611,0.0900000000000034,29.5,-0.2486898872,87.46,1,28.39,1009.9,4.0,5.61,5.833861923539304
5.61,84.55,25.15,2.38,-0.9971851335,-0.019999999999996,29.6,-0.07497872683,87.03,1,29.16,1011.1,5.0,5.7,5.4721534705967905
5.7,89.54,25.52,5.54,-0.9743700648,-0.0600000000000022,27.9,-0.2249510543,84.55,1,27.68,1010.7,6.0,5.25,5.533109591831446
5.25,87.87,25.4,6.19,-0.8925858185,0.0499999999999971,27.5,-0.4508775407,89.54,1,28.36,1010.0,7.0,5.16,5.047031119743108
5.16,87.68,25.43,6.6,-0.8270805743,0.1000000000000085,27.4,-0.5620833779,87.87,1,28.4,1010.4,6.0,4.63,4.795106121044129
4.63,86.16,25.22,0.26,-0.8964864304,0.019999999999996,28.4,-0.4430711908,87.68,1,28.64,1011.3,5.0,5.0,4.736005149922895
5.0,86.29,25.07,0.09,-0.9573194975,-0.0900000000000034,29.1,-0.2890317969,86.16,1,28.94,1011.4,5.0,5.2,5.1658285559211965
5.2,87.48,25.31,0.22,-0.9681476404,-0.039999999999992,29.1,-0.2503800041,86.29,1,28.63,1010.7,4.0,5.55,5.334768007924825
5.55,87.2,25.35,0.35,-0.9557930148,-0.0600000000000022,28.9,-0.2940403252,87.48,1,28.6,1010.3,4.0,5.72,5.493734052171647
5.72,87.6,25.48,0.58,-0.9449489122,0.0,28.7,-0.327217899,87.2,1,28.88,1009.8,6.0,6.0,5.591579958817697
6.0,90.71,25.3,0.14,-0.9719610006,0.0099999999999909,29.2,-0.2351421131,87.6,1,28.07,1010.2,6.0,5.66,5.76655648240304
5.66,89.64,24.79,0.1,-0.8853936258,0.1400000000000005,28.8,-0.4648420457,90.71,1,28.46,1010.6,5.0,4.75,4.994122649409532
4.75,88.91,25.17,0.22,-0.873772223,-0.019999999999996,28.9,-0.4863353804,89.64,1,28.63,1011.4,5.0,5.18,4.787913669204951
5.18,88.66,25.33,0.35,-0.9218631516,0.0900000000000034,29.7,-0.3875155865,88.91,1,28.42,1011.0,4.0,4.78,5.121619947530031
4.78,88.52,25.36,0.36,-0.9077774785,0.0300000000000011,29.1,-0.4194520824,88.66,1,28.95,1012.1,5.0,4.4,4.74005714805469
4.4,83.31,25.62,1.17,-0.9747611942,-0.1099999999999994,29.1,-0.223250116,88.52,1,29.56,1012.4,6.0,5.68,5.031889278238177
5.68,86.71,25.42,0.55,-0.9342044743,-0.1500000000000056,29.2,-0.3567379993,83.31,1,29.21,1011.2,5.0,5.11,5.36354506211102
5.11,90.25,25.44,0.83,-0.7760464071,0.0300000000000011,29.5,-0.6306758074,86.71,1,28.06,1010.0,5.0,5.23,5.296899593223452
5.23,87.53,25.3,1.84,-0.8069603121,0.1299999999999954,29.3,-0.5906056676,90.25,1,28.3,1010.7,5.0,4.06,4.656920514300585
4.06,87.92,25.21,2.38,-0.7431448255,0.0,29.2,-0.6691306064,87.53,1,28.21,1011.4,5.0,3.76,4.5353715276979925
3.76,86.71,25.18,4.65,-0.6959127966,-0.0699999999999931,29.2,-0.7181262978,87.92,1,28.9,1011.6,6.0,5.13,3.673894593564725
5.13,86.02,25.43,1.84,-0.8329212407,0.0300000000000011,29.4,-0.5533915492,86.71,1,28.84,1010.8,5.0,6.16,5.327077725247383
6.16,79.57,25.85,1.37,-0.9384930228,-0.0400000000000062,29.6,-0.345298199,86.02,1,29.86,1010.8,5.0,5.82,5.924566683125496
5.82,79.92,25.84,0.31,-0.8779829754,0.0100000000000051,29.6,-0.4786918579,79.57,1,29.71,1010.7,4.0,5.64,5.89705443702879
5.64,79.97,25.12,0.33,-0.7489557208,0.0699999999999931,29.6,-0.6626200482,79.92,1,29.21,1011.3,4.0,5.45,5.539958974747944
5.45,81.32,24.88,0.35,-0.7477980905,0.0100000000000051,28.7,-0.6639262127,79.97,1,29.32,1011.5,4.0,5.0,5.415104013298988
5.0,83.21,25.06,0.74,-0.8319541221,-0.0100000000000051,29.7,-0.5548444274,81.32,1,29.22,1011.6,5.0,5.58,5.402931119635105
5.58,83.25,25.37,1.13,-0.899557779,-0.0799999999999983,29.6,-0.4368017884,83.21,1,29.17,1011.5,5.0,6.06,5.71157255180502
6.06,82.56,25.74,0.17,-0.9238795325,-0.0699999999999931,29.7,-0.3826834324,83.25,1,29.3,1010.9,5.0,5.69,6.185418685112476
5.69,82.96,25.25,0.06,-0.9739759673,-0.0799999999999983,29.9,-0.2266513074,82.56,1,29.47,1010.0,5.0,4.39,5.290897613255263
4.39,83.15,25.38,0.2,-0.9366721892,-0.0799999999999983,30.1,-0.3502073813,82.96,1,29.97,1009.2,4.0,4.35,4.434756421575904
4.35,83.57,25.73,1.65,-0.769399555,0.039999999999992,30.1,-0.6387678175,83.15,1,29.72,1008.4,4.0,4.6,4.457265871581435
4.6,84.58,25.83,2.11,-0.7793379649,0.0600000000000022,29.4,-0.6266038114,83.57,1,29.06,1008.9,5.0,4.65,4.849097096793652
4.65,83.19,25.68,1.31,-0.7626683297,0.019999999999996,30.1,-0.6467897795,84.58,1,29.72,1009.2,4.0,4.98,4.650600783590555
4.98,83.72,25.43,0.43,-0.7301622766,0.0100000000000051,29.0,-0.6832737737,83.19,1,29.52,1009.4,4.0,4.61,5.0358368817200185
4.61,83.9,26.02,0.3,-0.6156614753,0.0600000000000022,29.2,-0.7880107536,83.72,1,29.41,1009.7,4.0,4.43,4.81562214440918
4.43,83.52,25.64,1.56,-0.725374371,0.0600000000000022,28.8,-0.6883545757,83.9,1,29.52,1010.3,4.0,5.07,4.505859697403216
5.07,84.16,26.49,5.35,-0.796529918,-0.0500000000000113,30.1,-0.6045991149,83.52,1,29.47,1010.6,5.0,5.79,5.662426875949383
5.79,84.75,25.99,16.09,-0.811063819,-0.0699999999999931,27.9,-0.584957675,84.16,1,28.93,1010.3,7.0,6.78,6.580924758112144
6.78,87.97,25.28,14.93,-0.9552783621,0.039999999999992,27.6,-0.29570805,84.75,1,27.37,1010.0,7.0,4.61,5.620421850713921
4.61,83.3,25.04,17.49,-0.8894163733,0.0300000000000011,28.4,-0.4570979271,87.97,1,28.76,1009.5,7.0,5.24,5.101589932782531
5.24,85.51,25.49,14.08,-0.6652303547,0.0200000000000102,26.6,-0.7466381823,83.3,1,28.42,1009.8,8.0,5.63,5.764928178048849
5.63,86.85,25.52,28.81,-0.8338858221,-0.0100000000000051,27.1,-0.5519369853,85.51,1,28.44,1010.8,7.0,6.88,5.882329917062759
6.88,86.27,25.29,27.09,-0.8625136692,-0.0600000000000022,26.7,-0.5060337641,86.85,1,27.34,1010.3,7.0,6.95,7.017245816362381
6.95,82.56,25.25,19.21,-0.8925858185,-0.1199999999999903,27.6,-0.4508775407,86.27,1,28.59,1009.2,7.0,7.03,7.24144567937994
7.03,85.74,25.86,14.99,-0.8028174752,0.0299999999999869,27.4,-0.596224875,82.56,1,28.49,1008.4,7.0,6.78,6.875904864235163
6.78,88.32,26.04,17.8,-0.6858183529,0.1000000000000085,27.4,-0.7277727577,85.74,1,28.0,1008.7,7.0,6.37,6.655342748801065
6.37,86.69,25.31,24.47,-0.7477980905,0.0999999999999943,26.0,-0.6639262127,88.32,1,28.04,1009.7,8.0,5.62,5.9002018144087796
5.62,86.83,24.94,5.8,-0.7372773368,0.0600000000000022,26.9,-0.6755902076,86.69,1,28.27,1011.3,7.0,5.66,5.488768579403728
5.66,84.95,25.42,2.55,-0.8260982945,-0.0999999999999943,28.5,-0.5635260489,86.83,1,29.14,1011.6,6.0,5.16,5.292730925765127
5.16,86.69,25.65,4.74,-0.8957117602,-0.0400000000000062,28.2,-0.4446351792,84.95,1,28.33,1010.8,7.0,5.86,5.3966397692661285
5.86,83.39,24.74,12.88,-0.9238795325,0.0799999999999983,27.6,-0.3826834324,86.69,1,27.49,1009.9,7.0,5.77,6.00105992853117
5.77,84.31,24.77,7.0,-0.906307787,-0.019999999999996,27.8,-0.4226182617,83.39,1,28.68,1010.2,6.0,5.17,5.678403137818324
5.17,86.5,25.4,6.59,-0.79863551,-0.0499999999999971,28.9,-0.6018150232,84.31,1,28.63,1010.3,7.0,5.8,5.634667220421791
5.8,88.4,25.4,12.16,-0.5778576244,0.0799999999999983,28.9,-0.8161375901,86.5,1,28.19,1010.2,7.0,5.82,5.727024049187302
5.82,82.34,24.91,5.68,-0.4848096202,0.0300000000000011,26.9,-0.8746197071,88.4,1,28.92,1010.7,7.0,5.65,5.372613603114009
5.65,84.6,24.7,1.31,-0.4663866403,-0.0400000000000062,28.0,-0.8845809752,82.34,1,29.39,1011.2,4.0,5.09,4.968185658153653
5.09,87.74,25.44,17.82,-0.5,-0.1099999999999994,28.9,-0.8660254038,84.6,1,28.4,1010.2,7.0,4.65,5.457104283366299
4.65,87.89,24.88,7.51,-0.5533915492,0.019999999999996,26.1,-0.8329212407,87.74,1,27.51,1009.4,8.0,4.93,4.9213247442698
4.93,86.07,24.69,26.75,-0.7626683297,0.1100000000000136,26.8,-0.6467897795,87.89,1,28.34,1010.3,7.0,5.09,5.039028823463917
5.09,85.78,24.79,9.13,-0.811063819,-0.0100000000000051,27.0,-0.584957675,86.07,1,28.35,1011.1,6.0,4.2,4.992390811313063
4.2,84.06,24.68,3.95,-0.8443279255,0.0100000000000051,28.2,-0.535826795,85.78,1,28.5,1010.5,6.0,4.43,4.414582017694593
4.43,86.3,24.81,19.23,-0.7144726796,0.0,27.9,-0.6996633405,84.06,1,28.39,1010.7,7.0,5.39,4.71250560202384
5.39,87.27,25.59,5.86,-0.7033947028,-0.0200000000000102,27.6,-0.7107994739,86.3,1,28.83,1011.1,5.0,5.37,5.372324346116709
5.37,88.06,25.44,3.26,-0.8270805743,0.0200000000000102,28.4,-0.5620833779,87.27,1,27.91,1011.2,6.0,4.86,5.377959247842169
4.86,85.83,25.71,7.15,-0.9578224948,-0.1300000000000096,28.6,-0.2873605198,88.06,1,28.62,1010.5,6.0,5.04,5.272637774253607
5.04,86.03,25.98,9.02,-0.8987940463,-0.019999999999996,28.8,-0.4383711468,85.83,1,28.6,1009.7,7.0,5.64,5.730648941915035
5.64,87.62,25.45,25.95,-0.8241261886,0.0799999999999983,27.5,-0.5664062369,86.03,1,27.76,1009.8,7.0,5.84,5.792741484810591
5.84,84.43,25.25,20.09,-0.8804773535,0.0600000000000022,26.6,-0.474088209,87.62,1,28.05,1010.2,7.0,5.63,5.938193017797947
5.63,87.67,25.37,37.97,-0.6665324702,0.0300000000000011,26.8,-0.7454759997,84.43,1,28.38,1010.9,7.0,5.75,5.861578950748253
5.75,87.22,24.85,9.03,-0.5299192642,0.039999999999992,26.9,-0.8480480962,87.67,1,28.21,1011.5,7.0,4.98,5.160672028864217
4.98,86.35,24.88,23.15,-0.596224875,0.0100000000000051,25.9,-0.8028174752,87.22,0,28.18,1011.3,8.0,5.23,5.020087404799414
5.23,88.28,24.98,24.98,-0.557745109,0.0499999999999971,27.2,-0.8300122851,86.35,0,27.61,1011.5,7.0,5.53,5.206507614341259
5.53,88.95,25.4,16.72,-0.6115270402,-0.0300000000000011,26.7,-0.791223533,88.28,0,27.83,1011.9,8.0,5.03,5.259633434961891
5.03,87.47,24.78,27.71,-0.6996633405,0.0,26.4,-0.7144726796,88.95,0,27.22,1012.088077,7.0,5.28,5.218154587546438
5.28,88.83,25.25,14.6,-0.79863551,-0.0699999999999931,27.1,-0.6018150232,87.47,0,27.42,1011.8,7.0,5.51,5.489112380178332
5.51,88.8,25.43,34.15,-0.7705132428,-0.0799999999999983,27.1,-0.6374239897,88.83,0,27.99,1010.9,8.0,5.93,5.75195914344821
5.93,88.76,25.38,11.21,-0.6996633405,-0.0400000000000062,27.4,-0.7144726796,88.8,0,28.24,1010.0,7.0,4.86,5.243601958001089
4.86,88.94,25.18,13.31,-0.2554457579,0.1099999999999994,28.3,-0.9668233886,88.76,0,28.74,1010.2,6.0,4.11,4.171043648539066
4.11,88.26,25.28,10.24,-0.345298199,0.1000000000000085,28.4,-0.9384930228,88.94,0,28.81,1011.1,5.0,3.34,3.5909028476017713
