WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,WD_cos,AVG_TEMP,WS10M_lag2,SURF_PRESSSURE,MAX_TEMP,RH_lag1,WD_sin_lag1,WD_sin_lag2,SL_PRESSURE,PREC_lag1,YEAR,MO,DY,WS10M
5.53,88.02,24.65,1.77,-0.5920131788,0.8059282822,27.8,4.02,99.45,28.1,87.28,-0.8396198645,-0.06801529067,1008.5,2.72,2017,11,11,5.12
5.12,81.56,24.78,1.11,-0.584957675,0.811063819,27.9,5.53,99.43,29.0,88.02,-0.5920131788,-0.8396198645,1007.8,1.77,2017,11,12,4.52
4.52,87.02,24.47,2.85,-0.9876883406,-0.156434465,28.3,5.12,99.35,27.91,81.56,-0.584957675,-0.5920131788,1008.0,1.11,2017,11,13,3.96
3.96,83.27,24.33,0.08,-0.9918944426,-0.1270646086,29.4,4.52,99.36,28.86,87.02,-0.9876883406,-0.584957675,1007.8,2.85,2017,11,14,4.02
4.02,81.24,23.48,0.02,-0.9622179935,-0.272280247,27.3,3.96,99.4,28.91,83.27,-0.9918944426,-0.9876883406,1008.3,0.08,2017,11,15,3.08
3.08,80.86,24.41,0.0,-0.989272333,-0.1460830286,28.8,4.02,99.46,29.07,81.24,-0.9622179935,-0.9918944426,1008.6,0.02,2017,11,16,2.94
2.94,76.47,24.65,0.01,-0.9795752496,-0.2010779211,26.0,3.08,99.45,29.3,80.86,-0.989272333,-0.9622179935,1009.5,0.0,2017,11,17,1.84
1.84,78.84,24.2,2.83,-0.9698720153,0.2436150118,28.3,2.94,99.48,30.09,76.47,-0.9795752496,-0.989272333,1008.9,0.01,2017,11,18,1.42
1.42,86.44,25.03,26.77,-0.8837656301,0.4679298143,27.2,1.84,99.54,28.38,78.84,-0.9698720153,-0.9795752496,1010.2,2.83,2017,11,19,1.31
1.31,83.17,24.27,15.11,0.7384553406,0.6743023876,27.0,1.42,99.56,29.67,86.44,-0.8837656301,-0.9698720153,1010.2,26.77,2017,11,20,1.83
1.83,80.92,24.35,4.44,0.5299192642,0.8480480962,26.6,1.31,99.5,30.1,83.17,0.7384553406,-0.8837656301,1009.6,15.11,2017,11,21,1.71
1.71,82.45,24.36,3.16,0.2402280425,0.9707164816,27.4,1.83,99.43,29.55,80.92,0.5299192642,0.7384553406,1008.3,4.44,2017,11,22,2.33
2.33,82.07,23.85,5.38,0.6184083954,0.7858568932,28.4,1.71,99.45,29.49,82.45,0.2402280425,0.5299192642,1008.7,3.16,2017,11,23,3.2
3.2,81.58,23.88,1.72,0.5224985647,0.8526401644,28.2,2.33,99.59,29.22,82.07,0.6184083954,0.2402280425,1009.6,5.38,2017,11,24,4.24
4.24,85.72,23.36,8.38,0.3090169944,0.9510565163,27.1,3.2,99.65,27.02,81.58,0.5224985647,0.6184083954,1010.8,1.72,2017,11,25,3.8
3.8,91.4,23.74,26.78,-0.5475632235,0.8367643135,26.2,4.24,99.54,26.85,85.72,0.3090169944,0.5224985647,1010.1,8.38,2017,11,26,4.56
4.56,87.64,24.71,12.09,0.9085081775,0.4178670738,26.3,3.8,99.35,28.33,91.4,-0.5475632235,0.3090169944,1008.7,26.78,2017,11,27,3.62
3.62,86.86,23.82,10.58,0.4446351792,0.8957117602,27.0,4.56,99.4,28.77,87.64,0.9085081775,-0.5475632235,1007.8,12.09,2017,11,28,4.46
4.46,90.66,24.96,56.93,0.981292664,0.1925219665,26.7,3.62,98.96,28.41,86.86,0.4446351792,0.9085081775,1004.6,10.58,2017,11,29,8.65
8.65,91.11,25.4,13.96,-0.07845909573,-0.9969173337,24.2,4.46,99.35,27.03,90.66,0.981292664,0.4446351792,1008.5,56.93,2017,11,30,6.17
6.17,90.44,24.79,26.98,-0.4146932427,-0.9099612709,24.4,8.65,99.54,27.07,91.11,-0.07845909573,0.981292664,1009.6,13.96,2017,12,1,5.44
5.44,87.88,24.11,4.16,-0.3599968081,-0.9329535348,26.4,6.17,99.67,27.07,90.44,-0.4146932427,-0.07845909573,1010.8,26.98,2017,12,2,2.35
2.35,80.95,22.93,3.29,0.278991106,0.9602936857,26.8,5.44,99.69,28.76,87.88,-0.3599968081,-0.4146932427,1010.5,4.16,2017,12,3,3.41
3.41,85.64,23.72,4.67,0.3907311285,0.9205048535,27.8,2.35,99.58,28.88,80.95,0.278991106,-0.3599968081,1009.8,3.29,2017,12,4,4.03
4.03,86.7,23.39,1.6,0.02268733357,0.9997426093,27.5,3.41,99.5,28.34,85.64,0.3907311285,0.278991106,1008.9,4.67,2017,12,5,3.91
3.91,84.42,23.85,2.14,-0.1908089954,0.9816271834,27.6,4.03,99.48,28.2,86.7,0.02268733357,0.3907311285,1009.1,1.6,2017,12,6,2.84
2.84,81.95,23.52,1.63,0.01396218034,0.999902524,27.6,3.91,99.49,28.23,84.42,-0.1908089954,0.02268733357,1009.2,2.14,2017,12,7,2.97
2.97,77.66,22.96,0.21,0.1598811877,0.9871362651,27.6,2.84,99.56,27.92,81.95,0.01396218034,-0.1908089954,1009.6,1.63,2017,12,8,2.64
2.64,67.22,22.01,0.03,-0.06975647374,0.9975640503,26.8,2.97,99.64,28.61,77.66,0.1598811877,0.01396218034,1010.9,0.21,2017,12,9,1.66
1.66,71.94,23.32,1.37,-0.9966373868,0.08193850863,28.1,2.64,99.73,29.54,67.22,-0.06975647374,0.1598811877,1011.4,0.03,2017,12,10,1.56
1.56,79.35,24.46,2.85,-0.9985366703,-0.05407881298,27.8,1.66,99.85,28.82,71.94,-0.9966373868,-0.06975647374,1012.4,1.37,2017,12,11,1.75
1.75,87.41,24.63,7.2,-0.9426414911,-0.3338068592,27.3,1.56,99.84,26.78,79.35,-0.9985366703,-0.9966373868,1012.7,2.85,2017,12,12,2.34
2.34,89.73,23.99,29.28,-0.791223533,0.6115270402,28.1,1.75,99.77,27.27,87.41,-0.9426414911,-0.9985366703,1012.2,7.2,2017,12,13,2.37
2.37,85.44,24.1,18.99,0.6184083954,0.7858568932,27.4,2.34,99.74,29.3,89.73,-0.791223533,-0.9426414911,1012.4,29.28,2017,12,14,2.89
2.89,84.52,23.36,7.26,0.557745109,0.8300122851,26.7,2.37,99.73,29.62,85.44,0.6184083954,-0.791223533,1012.2,18.99,2017,12,15,3.57
3.57,83.16,23.81,1.93,0.660001668,0.7512641335,28.1,2.89,99.79,29.93,84.52,0.557745109,0.6184083954,1012.4,7.26,2017,12,16,4.59
4.59,83.76,23.19,0.32,0.6032079877,0.7975839288,28.5,3.57,99.83,29.56,83.16,0.660001668,0.557745109,1011.8,1.93,2017,12,17,5.53
5.53,80.05,22.2,0.01,0.6032079877,0.7975839288,28.1,4.59,99.9,29.0,83.76,0.6032079877,0.660001668,1012.1,0.32,2017,12,18,6.01
6.01,84.2,21.71,3.35,0.4336590846,0.9010770213,27.6,5.53,99.77,29.55,80.05,0.6032079877,0.6032079877,1011.7,0.01,2017,12,19,4.37
4.37,89.37,23.99,12.56,0.5948227868,0.8038568606,27.1,6.01,99.76,27.2,84.2,0.4336590846,0.6032079877,1012.4,3.35,2017,12,20,4.76
4.76,84.3,23.24,11.04,0.5707135677,0.8211492091,27.1,4.37,99.81,28.79,89.37,0.5948227868,0.4336590846,1012.4,12.56,2017,12,21,4.26
4.26,82.67,22.91,0.71,0.6333808726,0.7738402097,28.1,4.76,99.71,28.91,84.3,0.5707135677,0.5948227868,1011.1,11.04,2017,12,22,5.18
5.18,79.35,22.91,0.04,0.6427876097,0.7660444431,27.9,4.26,99.59,29.11,82.67,0.6333808726,0.5707135677,1009.5,0.71,2017,12,23,5.14
5.14,81.21,22.7,2.81,0.6073758397,0.7944146205,27.4,5.18,99.59,29.04,79.35,0.6427876097,0.6333808726,1010.0,0.04,2017,12,24,4.02
4.02,84.05,23.07,1.49,0.5060337641,0.8625136692,27.6,5.14,99.62,29.11,81.21,0.6073758397,0.6427876097,1010.3,2.81,2017,12,25,3.83
3.83,85.0,23.6,9.45,0.5254716511,0.8508111094,27.9,4.02,99.61,29.29,84.05,0.5060337641,0.6073758397,1010.3,1.49,2017,12,26,4.14
4.14,84.34,22.88,4.67,0.4710118812,0.882126866,28.9,3.83,99.58,28.99,85.0,0.5254716511,0.5060337641,1009.8,9.45,2017,12,27,6.22
6.22,81.14,22.25,0.21,0.5620833779,0.8270805743,27.9,4.14,99.59,28.68,84.34,0.4710118812,0.5254716511,1009.8,4.67,2017,12,28,5.71
5.71,78.7,21.86,0.09,0.557745109,0.8300122851,26.9,6.22,99.68,28.61,81.14,0.5620833779,0.4710118812,1011.1,0.21,2017,12,29,5.16
5.16,79.98,22.02,0.2,0.5807029557,0.8141155184,28.2,5.71,99.65,28.8,78.7,0.557745109,0.5620833779,1010.6,0.09,2017,12,30,4.47
4.47,77.24,22.56,0.08,0.3156490369,0.9488760116,27.7,5.16,99.6,28.67,79.98,0.5807029557,0.557745109,1009.5,0.2,2017,12,31,2.63
2.63,74.66,22.73,0.01,-0.07671902813,0.9970527522,27.5,4.47,99.51,28.94,77.24,0.3156490369,0.5807029557,1008.8,0.08,2018,1,1,1.85
1.85,72.34,23.27,0.71,-0.02617694831,0.999657325,27.2,2.63,99.51,29.02,74.66,-0.07671902813,0.3156490369,1008.9,0.01,2018,1,2,1.81
1.81,76.15,23.37,0.22,0.3729877826,0.9278362539,27.1,1.85,99.59,29.07,72.34,-0.02617694831,-0.07671902813,1010.0,0.71,2018,1,3,2.97
2.97,78.0,21.57,0.0,0.6279630576,0.7782431485,27.6,1.81,99.66,29.22,76.15,0.3729877826,-0.02617694831,1010.2,0.22,2018,1,4,4.63
4.63,77.66,20.61,0.01,0.5877852523,0.8090169944,26.4,2.97,99.59,27.91,78.0,0.6279630576,0.3729877826,1009.7,0.0,2018,1,5,5.17
5.17,72.36,20.12,0.02,0.4446351792,0.8957117602,26.9,4.63,99.6,27.45,77.66,0.5877852523,0.6279630576,1009.8,0.01,2018,1,6,4.41
4.41,72.78,19.45,0.0,0.4679298143,0.8837656301,25.8,5.17,99.64,27.32,72.36,0.4446351792,0.5877852523,1010.3,0.02,2018,1,7,4.78
4.78,78.71,19.19,0.03,0.5533915492,0.8329212407,25.3,4.41,99.65,28.34,72.78,0.4679298143,0.4446351792,1010.5,0.0,2018,1,8,4.34
4.34,84.59,21.06,0.35,-0.09931974974,0.99505557,26.6,4.78,99.77,27.8,78.71,0.5533915492,0.4679298143,1011.8,0.03,2018,1,9,3.52
3.52,80.64,23.39,2.82,0.6427876097,-0.7660444431,27.5,4.34,99.78,29.22,84.59,-0.09931974974,0.5533915492,1012.5,0.35,2018,1,10,2.53
2.53,82.71,22.97,1.96,0.6507742173,0.7592713073,27.1,3.52,99.8,28.52,80.64,0.6427876097,-0.09931974974,1012.2,2.82,2018,1,11,2.45
2.45,79.34,23.11,2.04,0.4461978131,0.8949343616,27.7,2.53,99.76,29.04,82.71,0.6507742173,0.6427876097,1011.9,1.96,2018,1,12,1.95
1.95,83.94,23.51,3.88,0.6507742173,0.7592713073,26.9,2.45,99.65,27.94,79.34,0.4461978131,0.6507742173,1011.2,2.04,2018,1,13,2.56
2.56,82.48,22.24,1.39,0.6691306064,0.7431448255,27.6,1.95,99.68,29.17,83.94,0.6507742173,0.4461978131,1011.0,3.88,2018,1,14,4.1
4.1,79.82,21.45,0.07,0.670426619,0.741975841,27.2,2.56,99.69,29.71,82.48,0.6691306064,0.6507742173,1011.0,1.39,2018,1,15,4.52
4.52,80.51,21.5,0.0,0.6586894601,0.7524149089,26.8,4.1,99.64,29.0,79.82,0.670426619,0.6691306064,1010.1,0.07,2018,1,16,4.42
4.42,76.01,20.59,0.0,0.6279630576,0.7782431485,26.9,4.52,99.67,29.21,80.51,0.6586894601,0.670426619,1010.3,0.0,2018,1,17,4.71
4.71,75.12,20.18,0.0,0.6441236298,0.7649214009,26.2,4.42,99.66,29.05,76.01,0.6279630576,0.6586894601,1010.0,0.0,2018,1,18,5.15
5.15,76.83,21.4,0.05,0.5948227868,0.8038568606,27.1,4.71,99.71,28.96,75.12,0.6441236298,0.6279630576,1010.3,0.0,2018,1,19,4.34
4.34,77.12,20.44,0.06,0.4477590878,0.8941542368,26.6,5.15,99.68,28.74,76.83,0.5948227868,0.6441236298,1010.7,0.05,2018,1,20,4.66
4.66,78.36,21.23,0.11,0.4679298143,0.8837656301,26.4,4.34,99.59,28.66,77.12,0.4477590878,0.5948227868,1009.3,0.06,2018,1,21,4.65
4.65,77.95,21.53,0.14,0.1616038211,0.9868557164,26.4,4.66,99.55,29.07,78.36,0.4679298143,0.4477590878,1009.3,0.11,2018,1,22,3.05
3.05,78.99,22.68,0.25,0.1184039683,0.9929655081,27.4,4.65,99.56,28.93,77.95,0.1616038211,0.4679298143,1008.9,0.14,2018,1,23,2.33
2.33,76.98,22.11,0.0,0.2605045086,0.9654726309,27.1,3.05,99.45,29.22,78.99,0.1184039683,0.1616038211,1008.5,0.25,2018,1,24,3.85
3.85,74.65,20.71,0.06,0.5863723567,0.8100416404,26.7,2.33,99.37,29.89,76.98,0.2605045086,0.1184039683,1007.9,0.0,2018,1,25,4.26
4.26,75.18,21.11,0.04,0.5195191119,0.8544588301,26.0,3.85,99.44,29.64,74.65,0.5863723567,0.2605045086,1008.4,0.06,2018,1,26,4.22
4.22,73.97,21.99,0.03,0.3746065934,0.9271838546,26.6,4.26,99.49,29.54,75.18,0.5195191119,0.5863723567,1009.1,0.04,2018,1,27,4.5
4.5,73.91,22.02,0.01,0.4241994227,0.905568799,27.4,4.22,99.53,29.02,73.97,0.3746065934,0.5195191119,1009.6,0.03,2018,1,28,4.82
4.82,84.99,22.5,4.89,0.4461978131,0.8949343616,28.1,4.5,99.59,28.14,73.91,0.4241994227,0.3746065934,1010.0,0.01,2018,1,29,4.69
4.69,88.11,23.83,9.35,0.4210358134,0.9070440143,27.6,4.82,99.62,28.2,84.99,0.4461978131,0.4241994227,1010.4,4.89,2018,1,30,5.1
5.1,82.43,23.3,3.42,0.4832823833,0.875464527,28.1,4.69,99.66,29.91,88.11,0.4210358134,0.4461978131,1010.9,9.35,2018,1,31,5.27
5.27,79.74,22.89,3.61,0.4924235601,0.8703556959,27.9,5.1,99.68,30.36,82.43,0.4832823833,0.4210358134,1010.9,3.42,2018,2,1,4.43
4.43,77.03,22.97,0.24,0.6691306064,0.7431448255,26.9,5.27,99.6,30.33,79.74,0.4924235601,0.4832823833,1010.3,3.61,2018,2,2,3.27
3.27,74.6,22.76,0.09,0.6520984038,0.7581343362,27.4,4.43,99.59,30.46,77.03,0.6691306064,0.4924235601,1010.4,0.24,2018,2,3,3.98
3.98,79.51,22.58,0.77,0.6845471059,0.7289686274,27.9,3.27,99.65,27.86,74.6,0.6520984038,0.6691306064,1010.9,0.09,2018,2,4,4.35
4.35,78.27,22.4,0.78,0.4909037536,0.8712138111,28.3,3.98,99.75,29.67,79.51,0.6845471059,0.6520984038,1012.4,0.77,2018,2,5,3.0
3.0,80.14,23.79,4.09,0.656059029,0.7547095802,28.1,4.35,99.76,30.53,78.27,0.4909037536,0.6845471059,1012.3,0.78,2018,2,6,2.35
2.35,80.51,24.32,2.94,-0.608761429,0.7933533403,27.6,3.0,99.74,29.42,80.14,0.656059029,0.4909037536,1011.7,4.09,2018,2,7,1.51
1.51,81.54,24.65,2.87,0.3971478906,0.9177546257,27.6,2.35,99.64,28.91,80.51,-0.608761429,0.656059029,1010.7,2.94,2018,2,8,2.23
2.23,77.84,24.09,2.06,0.8517269341,0.523985906,27.3,1.51,99.64,29.31,81.54,0.3971478906,-0.608761429,1010.8,2.87,2018,2,9,0.93
0.93,74.09,24.27,0.27,0.7009092643,0.7132504492,27.5,2.23,99.74,30.14,77.84,0.8517269341,0.3971478906,1011.4,2.06,2018,2,10,1.4
1.4,70.85,22.32,0.03,0.6984152854,-0.7156927337,27.4,0.93,99.81,30.82,74.09,0.7009092643,0.8517269341,1012.2,0.27,2018,2,11,1.91
1.91,74.94,23.37,0.17,0.4539904997,0.8910065242,28.6,1.4,99.87,30.66,70.85,0.6984152854,0.7009092643,1012.9,0.03,2018,2,12,1.93
1.93,72.71,23.29,0.01,0.6959127966,0.7181262978,27.9,1.91,99.97,30.91,74.94,0.4539904997,0.6984152854,1013.9,0.17,2018,2,13,3.32
3.32,76.19,21.97,0.28,0.6845471059,0.7289686274,27.5,1.93,99.95,31.04,72.71,0.6959127966,0.4539904997,1013.9,0.01,2018,2,14,3.64
3.64,78.44,23.32,3.19,0.6639262127,0.7477980905,28.9,3.32,99.93,31.0,76.19,0.6845471059,0.6959127966,1013.60757,0.28,2018,2,15,3.95
3.95,77.78,23.48,2.15,0.6333808726,0.7738402097,29.6,3.64,99.89,30.64,78.44,0.6639262127,0.6845471059,1012.5,3.19,2018,2,16,4.43
4.43,69.03,21.68,0.0,0.6613118653,0.7501110696,28.6,3.95,99.67,31.12,77.78,0.6333808726,0.6639262127,1010.4,2.15,2018,2,17,3.96
3.96,67.17,22.65,0.0,0.8290375726,0.5591929035,26.9,4.43,99.6,30.52,69.03,0.6613118653,0.6333808726,1010.0,0.0,2018,2,18,2.19
2.19,69.43,21.65,0.0,0.6896195437,0.7241718614,27.6,3.96,99.58,30.78,67.17,0.8290375726,0.6613118653,1009.8,0.0,2018,2,19,3.04
3.04,69.47,20.23,0.01,0.7836934573,0.6211477803,26.2,2.19,99.57,31.01,69.43,0.6896195437,0.8290375726,1009.9,0.0,2018,2,20,3.57
3.57,68.23,20.63,0.2,-0.3255681545,0.9455185756,26.2,3.04,99.53,30.58,69.47,0.7836934573,0.6896195437,1009.5,0.01,2018,2,21,2.48
2.48,70.26,22.03,0.05,0.1478094111,0.9890158634,26.9,3.57,99.47,31.16,68.23,-0.3255681545,0.7836934573,1009.0,0.2,2018,2,22,2.41
2.41,70.97,23.24,0.0,0.7009092643,0.7132504492,27.5,2.48,99.48,31.09,70.26,0.1478094111,-0.3255681545,1009.1,0.05,2018,2,23,2.22
2.22,75.11,22.85,0.83,0.7349145951,0.6781596699,29.1,2.41,99.57,31.93,70.97,0.7009092643,0.1478094111,1009.7,0.0,2018,2,24,3.05
3.05,81.57,24.39,9.52,0.5045276238,0.8633955506,29.6,2.22,99.54,30.89,75.11,0.7349145951,0.7009092643,1009.9,0.83,2018,2,25,4.29
4.29,82.89,24.38,15.01,0.3599968081,0.9329535348,28.9,3.05,99.57,29.96,81.57,0.5045276238,0.7349145951,1009.7,9.52,2018,2,26,2.5
2.5,83.65,24.27,10.56,0.7954734809,0.6059884003,26.8,4.29,99.52,28.51,82.89,0.3599968081,0.5045276238,1009.3,15.01,2018,2,27,2.83
2.83,76.54,23.59,7.53,0.8443279255,0.535826795,27.8,2.5,99.51,30.86,83.65,0.7954734809,0.3599968081,1009.3,10.56,2018,2,28,2.6
2.6,71.63,23.21,3.56,0.930417568,0.3665012267,27.3,2.83,99.45,31.41,76.54,0.8443279255,0.7954734809,1008.7,7.53,2018,3,1,2.31
2.31,74.88,24.02,2.65,0.7615383075,0.6481199011,28.5,2.6,99.47,31.34,71.63,0.930417568,0.8443279255,1009.1,3.56,2018,3,2,2.18
2.18,76.9,24.61,2.41,-0.9916711624,0.1287955966,27.9,2.31,99.47,30.58,74.88,0.7615383075,0.930417568,1009.1,2.65,2018,3,3,1.5
1.5,80.84,24.38,16.38,-0.4461978131,-0.8949343616,28.1,2.18,99.51,29.47,76.9,-0.9916711624,0.7615383075,1009.1,2.41,2018,3,4,2.04
2.04,76.5,23.77,0.88,-0.2198462044,0.9755345439,27.9,1.5,99.5,31.09,80.84,-0.4461978131,-0.9916711624,1009.7,16.38,2018,3,5,2.36
2.36,74.22,24.79,2.83,0.3222656952,0.9466492601,28.1,2.04,99.56,31.29,76.5,-0.2198462044,-0.4461978131,1009.8,0.88,2018,3,6,1.48
1.48,72.23,23.48,0.91,-0.2062041854,0.9785089851,28.4,2.36,99.55,31.21,74.22,0.3222656952,-0.2198462044,1009.4,2.83,2018,3,7,2.16
2.16,75.93,24.2,1.57,0.3713678356,-0.9284858269,28.0,1.48,99.58,31.35,72.23,-0.2062041854,0.3222656952,1009.6,0.91,2018,3,8,2.16
2.16,76.02,24.46,3.87,0.4832823833,0.875464527,28.4,2.16,99.58,30.1,75.93,0.3713678356,-0.2062041854,1009.1,1.57,2018,3,9,1.62
1.62,76.72,24.22,3.31,0.7847763705,0.6197790318,27.6,2.16,99.49,31.49,76.02,0.4832823833,0.3713678356,1008.9,3.87,2018,3,10,4.11
4.11,78.64,24.15,3.6,0.7408045963,0.6717205893,27.7,1.62,99.5,30.55,76.72,0.7847763705,0.4832823833,1009.2,3.31,2018,3,11,3.77
3.77,82.24,24.57,19.51,0.9488760116,0.3156490369,27.1,4.11,99.53,29.29,78.64,0.7408045963,0.7847763705,1009.2,3.6,2018,3,12,3.36
3.36,76.84,24.11,1.39,0.9542403285,-0.2990407923,27.2,3.77,99.57,30.83,82.24,0.9488760116,0.7408045963,1009.8,19.51,2018,3,13,3.05
3.05,75.75,24.27,1.42,0.5678437451,-0.8231363685,28.0,3.36,99.59,30.75,76.84,0.9542403285,0.9488760116,1010.3,1.39,2018,3,14,2.56
2.56,76.48,24.23,2.94,-0.5635260489,-0.8260982945,27.9,3.05,99.6,31.14,75.75,0.5678437451,0.9542403285,1010.2,1.42,2018,3,15,1.85
1.85,82.02,25.5,7.99,-0.9390942521,-0.3436596946,28.8,2.56,99.51,30.08,76.48,-0.5635260489,0.5678437451,1009.1,2.94,2018,3,16,1.77
1.77,78.18,25.36,3.67,-0.9902680687,0.139173101,29.3,1.85,99.5,31.25,82.02,-0.9390942521,-0.5635260489,1009.4,7.99,2018,3,17,1.22
1.22,73.81,24.35,0.95,-0.8191520443,0.5735764364,28.4,1.77,99.57,32.02,78.18,-0.9902680687,-0.9390942521,1009.7,3.67,2018,3,18,1.69
1.69,73.71,25.06,0.6,-0.9806146585,-0.1959461442,29.3,1.22,99.68,31.57,73.81,-0.8191520443,-0.9902680687,1011.1,0.95,2018,3,19,1.72
1.72,77.0,25.37,0.91,-0.6781596699,-0.7349145951,28.2,1.69,99.66,30.54,73.71,-0.9806146585,-0.8191520443,1010.5,0.6,2018,3,20,1.98
1.98,81.47,25.41,0.15,-0.9723699204,-0.2334453639,29.1,1.72,99.65,29.43,77.0,-0.6781596699,-0.9806146585,1010.7,0.91,2018,3,21,2.94
2.94,75.48,24.97,0.08,-0.9967788785,-0.08019892433,28.9,1.98,99.5,31.68,81.47,-0.9723699204,-0.6781596699,1009.4,0.15,2018,3,22,2.84
2.84,77.26,25.56,0.82,-0.9876883406,-0.156434465,29.9,2.94,99.45,31.04,75.48,-0.9967788785,-0.9723699204,1008.9,0.08,2018,3,23,2.7
2.7,71.62,24.38,0.47,-0.4756242091,-0.8796485729,28.8,2.84,99.53,32.29,77.26,-0.9876883406,-0.9967788785,1009.8,0.82,2018,3,24,1.49
1.49,67.58,23.14,0.19,-0.04361938737,-0.9990482216,29.1,2.7,99.69,30.89,71.62,-0.4756242091,-0.9876883406,1011.3,0.47,2018,3,25,1.63
1.63,72.45,24.92,6.25,0.5519369853,0.8338858221,28.9,1.49,99.71,31.44,67.58,-0.04361938737,-0.4756242091,1011.2,0.19,2018,3,26,1.29
1.29,79.49,25.04,15.92,-0.3810703764,-0.9245460336,27.6,1.63,99.65,30.81,72.45,0.5519369853,-0.04361938737,1011.0,6.25,2018,3,27,1.92
1.92,80.37,24.9,8.64,-0.3616245701,-0.9323238012,28.1,1.29,99.67,30.46,79.49,-0.3810703764,0.5519369853,1010.8,15.92,2018,3,28,2.86
2.86,78.95,25.1,4.99,-0.6225146366,-0.7826081569,28.6,1.92,99.64,30.56,80.37,-0.3616245701,-0.3810703764,1010.3,8.64,2018,3,29,2.63
2.63,83.26,25.87,2.91,-0.7771459615,-0.629320391,29.2,2.86,99.6,29.14,78.95,-0.6225146366,-0.3616245701,1010.2,4.99,2018,3,30,3.29
3.29,85.45,25.76,1.65,-0.7637960286,-0.6454576877,29.6,2.63,99.54,28.96,83.26,-0.7771459615,-0.6225146366,1009.5,2.91,2018,3,31,3.88
3.88,85.39,25.25,8.95,-0.6626200482,-0.7489557208,29.4,3.29,99.49,28.67,85.45,-0.7637960286,-0.7771459615,1009.1,1.65,2018,4,1,2.88
2.88,81.72,24.91,8.6,-0.7604059656,-0.6494480483,28.8,3.88,99.57,29.14,85.39,-0.6626200482,-0.7637960286,1009.6,8.95,2018,4,2,2.17
2.17,77.18,25.52,3.24,-0.9640954042,-0.2655561175,28.2,2.88,99.5,30.47,81.72,-0.7604059656,-0.6626200482,1009.1,8.6,2018,4,3,1.5
1.5,76.38,24.34,1.64,-0.5778576244,-0.8161375901,28.4,2.17,99.38,31.03,77.18,-0.9640954042,-0.7604059656,1007.6,3.24,2018,4,4,1.7
1.7,77.71,24.94,1.16,-0.6306758074,-0.7760464071,29.2,1.5,99.35,30.38,76.38,-0.5778576244,-0.9640954042,1007.4,1.64,2018,4,5,1.95
1.95,84.15,26.0,22.86,-0.7349145951,-0.6781596699,29.1,1.7,99.38,29.71,77.71,-0.6306758074,-0.5778576244,1008.6,1.16,2018,4,6,1.87
1.87,84.06,24.98,16.98,-0.01047178412,-0.9999451694,28.6,1.95,99.5,29.72,84.15,-0.7349145951,-0.6306758074,1009.0,22.86,2018,4,7,1.84
1.84,70.27,24.04,5.82,0.6184083954,-0.7858568932,27.8,1.87,99.5,32.38,84.06,-0.01047178412,-0.7349145951,1009.6,16.98,2018,4,8,2.33
2.33,75.34,25.44,17.57,-0.5891963574,-0.8079898839,28.9,1.84,99.53,31.53,70.27,0.6184083954,-0.01047178412,1009.5,5.82,2018,4,9,1.92
1.92,76.85,25.36,6.25,-0.3875155865,-0.9218631516,27.8,2.33,99.43,30.95,75.34,-0.5891963574,0.6184083954,1008.6,17.57,2018,4,10,1.37
1.37,80.79,25.44,14.7,-0.0191974424,0.9998157121,27.9,1.92,99.42,30.2,76.85,-0.3875155865,-0.5891963574,1008.5,6.25,2018,4,11,1.97
1.97,78.87,25.5,14.17,0.9957246982,0.09237058745,27.8,1.37,99.34,31.02,80.79,-0.0191974424,-0.3875155865,1007.5,14.7,2018,4,12,1.64
1.64,77.75,25.13,19.56,-0.4756242091,-0.8796485729,27.8,1.97,99.44,30.9,78.87,0.9957246982,-0.0191974424,1009.5,14.17,2018,4,13,1.38
1.38,81.2,25.1,14.55,0.4524347093,-0.8917975296,28.4,1.64,99.45,30.55,77.75,-0.4756242091,0.9957246982,1009.1,19.56,2018,4,14,3.0
3.0,80.6,24.97,3.79,-0.1547103863,-0.9879598658,28.1,1.38,99.5,31.07,81.2,0.4524347093,-0.4756242091,1009.2,14.55,2018,4,15,2.26
2.26,78.52,25.95,4.77,-0.4430711908,-0.8964864304,28.7,3.0,99.56,31.4,80.6,-0.1547103863,0.4524347093,1009.7,3.79,2018,4,16,1.43
1.43,74.61,25.26,3.2,-0.4099230338,-0.9121201162,28.6,2.26,99.56,32.9,78.52,-0.4430711908,-0.1547103863,1009.9,4.77,2018,4,17,1.84
1.84,79.53,26.1,11.82,-0.6266038114,-0.7793379649,28.5,1.43,99.6,30.98,74.61,-0.4099230338,-0.4430711908,1010.5,3.2,2018,4,18,1.89
1.89,76.0,25.26,1.67,-0.3354515698,-0.9420574528,28.1,1.84,99.47,31.9,79.53,-0.6266038114,-0.4099230338,1009.1,11.82,2018,4,19,2.11
2.11,81.13,25.49,3.71,-0.7372773368,-0.6755902076,29.0,1.89,99.45,30.91,76.0,-0.3354515698,-0.6266038114,1009.1,1.67,2018,4,20,2.42
2.42,78.41,25.57,0.73,-0.4273578634,-0.9040825497,29.0,2.11,99.44,31.66,81.13,-0.7372773368,-0.3354515698,1009.0,3.71,2018,4,21,2.22
